,thick_data,thick_data_smoothed,curvatures,curvatures_smoothed ,d_arc,d_arc_smoothed,apex,apex_smoothed
0,0.38,0.38,0.102,0.102,0.0,0.0,0.0,0.0
1,0.381,0.381,0.1,0.101,0.0,0.0,0.0,-0.001
2,0.382,0.382,0.1,0.1,0.0,0.0,-0.0013750000000001565,-0.001
3,0.383,0.382,0.099,0.1,0.0,0.0,-0.0013750000000001565,-0.001
4,0.383,0.383,0.1,0.101,0.0,0.0,-0.0003928571428571708,-0.0
5,0.382,0.383,0.101,0.1,0.0,0.0,0.0,0.001
6,0.384,0.383,0.101,0.099,0.0,0.0,0.002553571428571434,0.0
7,0.383,0.382,0.096,0.097,0.0,0.0,-0.0003928571428571708,0.001
8,0.382,0.383,0.096,0.096,0.0,0.0,-0.0003928571428571708,0.001
9,0.381,0.383,0.096,0.097,0.0,0.0,0.003928571428571473,0.0
10,0.385,0.383,0.1,0.099,0.0,0.0,-0.0013750000000001565,0.001
11,0.384,0.384,0.102,0.1,0.0,0.0,-0.0003928571428571708,0.001
12,0.383,0.383,0.098,0.1,0.0,0.0,0.003928571428571473,0.002
13,0.382,0.382,0.099,0.099,0.0,0.0,0.004125,0.005
14,0.38,0.382,0.099,0.099,0.0,0.0,0.00864285714285717,0.007
15,0.384,0.382,0.099,0.099,0.0,0.0,0.00864285714285717,0.009
16,0.382,0.383,0.1,0.099,0.0,0.0,0.00825,0.01
17,0.384,0.384,0.099,0.1,0.0,0.0,0.012375000000000119,0.01
18,0.383,0.383,0.1,0.099,0.0,0.0,0.009624999999999922,0.011
19,0.385,0.383,0.099,0.098,0.0,0.0,0.011982142857142946,0.013
20,0.38,0.383,0.096,0.097,0.0,0.0,0.014732142857143025,0.013
21,0.383,0.383,0.096,0.096,0.0,0.0,0.014732142857143025,0.015
22,0.384,0.383,0.096,0.097,0.0,0.0,0.01610714285714295,0.018
23,0.384,0.383,0.098,0.098,0.0,0.0,0.020821428571428643,0.02
24,0.38,0.382,0.099,0.098,0.0,0.0,0.02514285714285717,0.023
25,0.383,0.381,0.097,0.097,0.0,0.0,0.02219642857142857,0.024
26,0.379,0.38,0.092,0.094,0.0,0.0,0.026124999999999923,0.026
27,0.381,0.381,0.089,0.087,0.0,0.0,0.026124999999999923,0.026
28,0.377,0.378,0.076,0.076,0.0,0.0,0.028875,0.028
29,0.38,0.377,0.061,0.058,0.0,0.0,0.026124999999999923,0.029
30,0.37,0.371,0.037,0.037,0.0,0.0,0.03162499999999985,0.03
31,0.369,0.369,0.018,0.019,0.0,0.0,0.03162499999999985,0.03
32,0.36,0.362,0.008,0.012,0.0,0.0,0.03123214285714279,0.032
33,0.366,0.362,0.011,0.016,0.0,0.0,0.03123214285714279,0.034
34,0.351,0.359,0.034,0.025,0.0,-0.208,0.04164285714285706,0.038
35,0.37,0.359,0.034,0.036,0.0,0.128,0.04262499999999993,0.043
36,0.35,0.358,0.041,0.041,0.0,0.66,0.04812499999999985,0.049
37,0.359,0.358,0.047,0.047,2.184,1.365,0.05362499999999977,0.052
38,0.359,0.356,0.049,0.053,1.9344,2.129,0.060499999999999846,0.059
39,0.357,0.36,0.065,0.058,2.5272,2.677,0.06325000000000015,0.068
40,0.362,0.36,0.055,0.06,2.9016,2.744,0.07994642857142868,0.078
41,0.361,0.36,0.064,0.061,2.9016,2.893,0.09055357142857148,0.088
42,0.358,0.358,0.059,0.063,2.8704,2.878,0.09880357142857124,0.099
43,0.353,0.354,0.067,0.069,2.652,2.798,0.11098214285714295,0.113
44,0.35,0.352,0.077,0.072,2.9328,2.771,0.12748214285714296,0.133
45,0.352,0.35,0.076,0.077,2.7144,2.832,0.16087500000000002,0.155
46,0.349,0.347,0.075,0.078,2.8392,2.799,0.177375,0.177
47,0.343,0.344,0.079,0.077,2.9328,2.833,0.19387500000000002,0.195
48,0.34,0.343,0.077,0.076,2.5896,2.867,0.210375,0.21
49,0.345,0.345,0.077,0.079,3.12,2.798,0.22687500000000002,0.227
